"subject" "activity" "variable" "average"
"6163" 16 "WALKING" "tBodyGyroJerk-mean()-X" -0.110917348282353
"6164" 16 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0433876843176471
"6165" 16 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0532986670705882
"6166" 16 "WALKING" "tBodyGyroJerk-std()-X" -0.675889722745098
"6167" 16 "WALKING" "tBodyGyroJerk-std()-Y" -0.712237752941177
"6168" 16 "WALKING" "tBodyGyroJerk-std()-Z" -0.571264779411765
"6169" 16 "WALKING" "tBodyAccMag-mean()" -0.258766694117647
"6170" 16 "WALKING" "tBodyAccMag-std()" -0.47180926745098
"6171" 16 "WALKING" "tGravityAccMag-mean()" -0.258766694117647
"6172" 16 "WALKING" "tGravityAccMag-std()" -0.47180926745098
"6173" 16 "WALKING" "tBodyAccJerkMag-mean()" -0.363144483529412
"6174" 16 "WALKING" "tBodyAccJerkMag-std()" -0.403386563921569
"6175" 16 "WALKING" "tBodyGyroMag-mean()" -0.485931932745098
"6176" 16 "WALKING" "tBodyGyroMag-std()" -0.665078404313725
"6177" 16 "WALKING" "tBodyGyroJerkMag-mean()" -0.671541834117647
"6178" 16 "WALKING" "tBodyGyroJerkMag-std()" -0.722808438431373
"6179" 16 "WALKING" "fBodyAcc-mean()-X" -0.394790433529412
"6180" 16 "WALKING" "fBodyAcc-mean()-Y" -0.321500667843137
"6181" 16 "WALKING" "fBodyAcc-mean()-Z" -0.244363048235294
"6182" 16 "WALKING" "fBodyAcc-std()-X" -0.409070488039216
"6183" 16 "WALKING" "fBodyAcc-std()-Y" -0.354370678627451
"6184" 16 "WALKING" "fBodyAcc-std()-Z" -0.180501317941176
"6185" 16 "WALKING" "fBodyAccJerk-mean()-X" -0.44140618254902
"6186" 16 "WALKING" "fBodyAccJerk-mean()-Y" -0.454270822156863
"6187" 16 "WALKING" "fBodyAccJerk-mean()-Z" -0.422332394117647
"6188" 16 "WALKING" "fBodyAccJerk-std()-X" -0.402884115098039
"6189" 16 "WALKING" "fBodyAccJerk-std()-Y" -0.433612657843137
"6190" 16 "WALKING" "fBodyAccJerk-std()-Z" -0.45663628254902
"6191" 16 "WALKING" "fBodyGyro-mean()-X" -0.59574648627451
"6192" 16 "WALKING" "fBodyGyro-mean()-Y" -0.619731930392157
"6193" 16 "WALKING" "fBodyGyro-mean()-Z" -0.432885310980392
"6194" 16 "WALKING" "fBodyGyro-std()-X" -0.673741136862745
"6195" 16 "WALKING" "fBodyGyro-std()-Y" -0.61194087745098
"6196" 16 "WALKING" "fBodyGyro-std()-Z" -0.403219791372549
"6197" 16 "WALKING" "fBodyAccMag-mean()" -0.410463241960784
"6198" 16 "WALKING" "fBodyAccMag-std()" -0.592150985098039
"6199" 16 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.378278490588235
"6200" 16 "WALKING" "fBodyBodyAccJerkMag-std()" -0.441447754509804
"6201" 16 "WALKING" "fBodyBodyGyroMag-mean()" -0.669228540784314
"6202" 16 "WALKING" "fBodyBodyGyroMag-std()" -0.721137001568627
"6203" 16 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.72068229
"6204" 16 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.745726853921569
"6205" 16 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.295586802191489
"6206" 16 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0183898583787234
"6207" 16 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.119873705148936
"6208" 16 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.207251997929787
"6209" 16 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.146993837655319
"6210" 16 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" 0.0114353944787234
"6211" 16 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.917818427021277
"6212" 16 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0584832676382979
"6213" 16 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.225382496382979
"6214" 16 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.957785118085106
"6215" 16 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.955487793617021
"6216" 16 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.910588943191489
"6217" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0907857064255319
"6218" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" -0.0148114530276596
"6219" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.029312256293617
"6220" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.101186926595745
"6221" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.261684752425532
"6222" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.303381582831915
"6223" 16 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0225373369978723
"6224" 16 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.068264792706383
"6225" 16 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0835380057
"6226" 16 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.45418847106383
"6227" 16 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.528329304680851
"6228" 16 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.444636334893617
"6229" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.103904044543617
"6230" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0567686629753191
"6231" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0612136932929787
"6232" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.623676024255319
"6233" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.583421784680851
"6234" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.540633469361702
"6235" 16 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.191079793587447
"6236" 16 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.119183740638298
"6237" 16 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.191079793587447
"6238" 16 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.119183740638298
"6239" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.165908810808511
"6240" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.0783498875595745
"6241" 16 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.309820427234043
"6242" 16 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.422315316808511
"6243" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.590896636382979
"6244" 16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.595822214468085
"6245" 16 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0368263528276596
"6246" 16 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.134598352726809
"6247" 16 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.04769426376
"6248" 16 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.266115492098298
"6249" 16 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.208680587882979
"6250" 16 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.0379716239787234
"6251" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.155444882765957
"6252" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.289957855489362
"6253" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.241974080021277
"6254" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.125682818093191
"6255" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.281507406948936
"6256" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.36402669587234
"6257" 16 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.420844008625532
"6258" 16 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.479512983617021
"6259" 16 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.375000625531915
"6260" 16 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.470373498510638
"6261" 16 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.565214032765957
"6262" 16 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.521100818723404
"6263" 16 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.114032088546809
"6264" 16 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.0534137179170213
"6265" 16 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.0745659082223404
"6266" 16 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.0919623368021277
"6267" 16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.488253939574468
"6268" 16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.479939845914894
"6269" 16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.58966315
"6270" 16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.633479804680851
"6271" 16 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.255986102627451
"6272" 16 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0143654945011765
"6273" 16 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.124074517745098
"6274" 16 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.397083831568627
"6275" 16 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.163732745078431
"6276" 16 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.129283825721569
"6277" 16 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.826874282745098
"6278" 16 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.0805926025490196
"6279" 16 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.379059698039216
"6280" 16 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.948413552745098
"6281" 16 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.933657461176471
"6282" 16 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.907649558823529
"6283" 16 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0762526677
"6284" 16 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.0173729333352941
"6285" 16 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.0380533591627451
"6286" 16 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.521089140196078
"6287" 16 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.425625937254902
"6288" 16 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.593411129607843
"6289" 16 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" 0.0718408878078431
"6290" 16 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0486136789705882
"6291" 16 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" -0.00779288021764706
"6292" 16 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.508087166666667
"6293" 16 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.58638289372549
"6294" 16 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.365025170078431
"6295" 16 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.140908293613922
"6296" 16 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0296211298558824
"6297" 16 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.035416300054902
"6298" 16 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.707264168627451
"6299" 16 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.77471906627451
"6300" 16 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.717101021960784
"6301" 16 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.233990331568627
"6302" 16 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.334795080196078
"6303" 16 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.233990331568627
"6304" 16 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.334795080196078
"6305" 16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.48321905
"6306" 16 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.493067129607843
"6307" 16 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.308260568039216
"6308" 16 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.518189646470588
"6309" 16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.737705162156863
"6310" 16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.797293228431373
"6311" 16 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.474984014705882
"6312" 16 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.268063812745098
"6313" 16 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.335853041176471
"6314" 16 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.369636140980392
"6315" 16 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.166324239117647
"6316" 16 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.094561233145098
"6317" 16 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.546088862941176
"6318" 16 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.468605205294118
"6319" 16 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.565220840588235
"6320" 16 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.538073090196078
"6321" 16 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.417127012352941
"6322" 16 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.620123586470588
"6323" 16 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.53239971627451
"6324" 16 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.642018064117647
"6325" 16 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.492427493529412
"6326" 16 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.509896031372549
"6327" 16 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.559600598431373
"6328" 16 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.387309489901961
"6329" 16 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.370649738235294
"6330" 16 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.418924256078431
"6331" 16 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.475597717843137
"6332" 16 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.51993124
"6333" 16 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.630546675490196
"6334" 16 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.532486721568627
"6335" 16 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.787833632352941
"6336" 16 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.825314327058824
"6337" 17 "LAYING" "tBodyAcc-mean()-X" 0.269780085577465
"6338" 17 "LAYING" "tBodyAcc-mean()-Y" -0.0168462006729577
"6339" 17 "LAYING" "tBodyAcc-mean()-Z" -0.107006279704225
"6340" 17 "LAYING" "tBodyAcc-std()-X" -0.972960567323944
"6341" 17 "LAYING" "tBodyAcc-std()-Y" -0.944792875211268
"6342" 17 "LAYING" "tBodyAcc-std()-Z" -0.953476700140845
"6343" 17 "LAYING" "tGravityAcc-mean()-X" -0.19913309
"6344" 17 "LAYING" "tGravityAcc-mean()-Y" 0.658792072253521
"6345" 17 "LAYING" "tGravityAcc-mean()-Z" 0.722657502112676
"6346" 17 "LAYING" "tGravityAcc-std()-X" -0.961063222394366
"6347" 17 "LAYING" "tGravityAcc-std()-Y" -0.961466681267606
"6348" 17 "LAYING" "tGravityAcc-std()-Z" -0.957164565211268
"6349" 17 "LAYING" "tBodyAccJerk-mean()-X" 0.077908974656338
"6350" 17 "LAYING" "tBodyAccJerk-mean()-Y" 0.00706867100408451
"6351" 17 "LAYING" "tBodyAccJerk-mean()-Z" -0.000143542544507042
"6352" 17 "LAYING" "tBodyAccJerk-std()-X" -0.981489017183099
"6353" 17 "LAYING" "tBodyAccJerk-std()-Y" -0.976960542816901
"6354" 17 "LAYING" "tBodyAccJerk-std()-Z" -0.98281300056338
"6355" 17 "LAYING" "tBodyGyro-mean()-X" -0.0234756467113239
"6356" 17 "LAYING" "tBodyGyro-mean()-Y" -0.0944580192535211
"6357" 17 "LAYING" "tBodyGyro-mean()-Z" 0.111440490309859
"6358" 17 "LAYING" "tBodyGyro-std()-X" -0.975893061830986
"6359" 17 "LAYING" "tBodyGyro-std()-Y" -0.971484336197183
"6360" 17 "LAYING" "tBodyGyro-std()-Z" -0.976200771267606
"6361" 17 "LAYING" "tBodyGyroJerk-mean()-X" -0.102049763957746
"6362" 17 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0361961143943662
"6363" 17 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0604927046338028
"6364" 17 "LAYING" "tBodyGyroJerk-std()-X" -0.980792372112676
"6365" 17 "LAYING" "tBodyGyroJerk-std()-Y" -0.983135596619718
"6366" 17 "LAYING" "tBodyGyroJerk-std()-Z" -0.988221713380282
"6367" 17 "LAYING" "tBodyAccMag-mean()" -0.953021411126761
"6368" 17 "LAYING" "tBodyAccMag-std()" -0.948257993521127
"6369" 17 "LAYING" "tGravityAccMag-mean()" -0.953021411126761
"6370" 17 "LAYING" "tGravityAccMag-std()" -0.948257993521127
"6371" 17 "LAYING" "tBodyAccJerkMag-mean()" -0.981607627887324
"6372" 17 "LAYING" "tBodyAccJerkMag-std()" -0.980126745352113
"6373" 17 "LAYING" "tBodyGyroMag-mean()" -0.960733121690141
"6374" 17 "LAYING" "tBodyGyroMag-std()" -0.959325498732394
"6375" 17 "LAYING" "tBodyGyroJerkMag-mean()" -0.985542411126761
"6376" 17 "LAYING" "tBodyGyroJerkMag-std()" -0.982038121126761
"6377" 17 "LAYING" "fBodyAcc-mean()-X" -0.974359280140845
"6378" 17 "LAYING" "fBodyAcc-mean()-Y" -0.954648102253521
"6379" 17 "LAYING" "fBodyAcc-mean()-Z" -0.965406091549296
"6380" 17 "LAYING" "fBodyAcc-std()-X" -0.972438525352113
"6381" 17 "LAYING" "fBodyAcc-std()-Y" -0.942791615915493
"6382" 17 "LAYING" "fBodyAcc-std()-Z" -0.950116956478873
"6383" 17 "LAYING" "fBodyAccJerk-mean()-X" -0.98147206915493
"6384" 17 "LAYING" "fBodyAccJerk-mean()-Y" -0.977212387746479
"6385" 17 "LAYING" "fBodyAccJerk-mean()-Z" -0.98038005915493
"6386" 17 "LAYING" "fBodyAccJerk-std()-X" -0.983213244366197
"6387" 17 "LAYING" "fBodyAccJerk-std()-Y" -0.978343915774648
"6388" 17 "LAYING" "fBodyAccJerk-std()-Z" -0.983854158873239
"6389" 17 "LAYING" "fBodyGyro-mean()-X" -0.971949211126761
"6390" 17 "LAYING" "fBodyGyro-mean()-Y" -0.973669098591549
"6391" 17 "LAYING" "fBodyGyro-mean()-Z" -0.976164852112676
"6392" 17 "LAYING" "fBodyGyro-std()-X" -0.977203498309859
"6393" 17 "LAYING" "fBodyGyro-std()-Y" -0.970627806901408
"6394" 17 "LAYING" "fBodyGyro-std()-Z" -0.978357126056338
"6395" 17 "LAYING" "fBodyAccMag-mean()" -0.961046326338028
"6396" 17 "LAYING" "fBodyAccMag-std()" -0.949042531690141
"6397" 17 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.979687318732394
"6398" 17 "LAYING" "fBodyBodyAccJerkMag-std()" -0.979657231408451
"6399" 17 "LAYING" "fBodyBodyGyroMag-mean()" -0.969014444788732
"6400" 17 "LAYING" "fBodyBodyGyroMag-std()" -0.96002383915493
"6401" 17 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.982765526478873
"6402" 17 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.981983437605634
"6403" 17 "SITTING" "tBodyAcc-mean()-X" 0.2773570196875
"6404" 17 "SITTING" "tBodyAcc-mean()-Y" -0.014156274084375
"6405" 17 "SITTING" "tBodyAcc-mean()-Z" -0.11362408509375
"6406" 17 "SITTING" "tBodyAcc-std()-X" -0.9944439053125
"6407" 17 "SITTING" "tBodyAcc-std()-Y" -0.96185862984375
"6408" 17 "SITTING" "tBodyAcc-std()-Z" -0.96572919578125
"6409" 17 "SITTING" "tGravityAcc-mean()-X" 0.94488374765625
"6410" 17 "SITTING" "tGravityAcc-mean()-Y" -0.002814673171875
"6411" 17 "SITTING" "tGravityAcc-mean()-Z" -0.135803881679687
"6412" 17 "SITTING" "tGravityAcc-std()-X" -0.99019661703125
"6413" 17 "SITTING" "tGravityAcc-std()-Y" -0.9667201059375
"6414" 17 "SITTING" "tGravityAcc-std()-Z" -0.9566106440625
"6415" 17 "SITTING" "tBodyAccJerk-mean()-X" 0.075070986171875
"6416" 17 "SITTING" "tBodyAccJerk-mean()-Y" 0.0056097104915625
"6417" 17 "SITTING" "tBodyAccJerk-mean()-Z" -0.0015544841534375
"6418" 17 "SITTING" "tBodyAccJerk-std()-X" -0.99434060296875
"6419" 17 "SITTING" "tBodyAccJerk-std()-Y" -0.98863700234375
"6420" 17 "SITTING" "tBodyAccJerk-std()-Z" -0.990529261875
"6421" 17 "SITTING" "tBodyGyro-mean()-X" -0.042549159015625
"6422" 17 "SITTING" "tBodyGyro-mean()-Y" -0.0669245931234375
"6423" 17 "SITTING" "tBodyGyro-mean()-Z" 0.0860053803375
"6424" 17 "SITTING" "tBodyGyro-std()-X" -0.98963832578125
"6425" 17 "SITTING" "tBodyGyro-std()-Y" -0.98612868078125
"6426" 17 "SITTING" "tBodyGyro-std()-Z" -0.9797052259375
"6427" 17 "SITTING" "tBodyGyroJerk-mean()-X" -0.094247696875
"6428" 17 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0411134199378125
"6429" 17 "SITTING" "tBodyGyroJerk-mean()-Z" -0.051090324421875
"6430" 17 "SITTING" "tBodyGyroJerk-std()-X" -0.9952559371875
"6431" 17 "SITTING" "tBodyGyroJerk-std()-Y" -0.9949818809375
"6432" 17 "SITTING" "tBodyGyroJerk-std()-Z" -0.9938412575
"6433" 17 "SITTING" "tBodyAccMag-mean()" -0.97274734640625
"6434" 17 "SITTING" "tBodyAccMag-std()" -0.96506519109375
"6435" 17 "SITTING" "tGravityAccMag-mean()" -0.97274734640625
"6436" 17 "SITTING" "tGravityAccMag-std()" -0.96506519109375
"6437" 17 "SITTING" "tBodyAccJerkMag-mean()" -0.99281471515625
"6438" 17 "SITTING" "tBodyAccJerkMag-std()" -0.99144649921875
"6439" 17 "SITTING" "tBodyGyroMag-mean()" -0.967177744375
"6440" 17 "SITTING" "tBodyGyroMag-std()" -0.97541025484375
"6441" 17 "SITTING" "tBodyGyroJerkMag-mean()" -0.996334795
"6442" 17 "SITTING" "tBodyGyroJerkMag-std()" -0.994446755625
"6443" 17 "SITTING" "fBodyAcc-mean()-X" -0.9939693815625
"6444" 17 "SITTING" "fBodyAcc-mean()-Y" -0.96992798921875
"6445" 17 "SITTING" "fBodyAcc-mean()-Z" -0.97484160453125
"6446" 17 "SITTING" "fBodyAcc-std()-X" -0.99465731359375
"6447" 17 "SITTING" "fBodyAcc-std()-Y" -0.959789141875
"6448" 17 "SITTING" "fBodyAcc-std()-Z" -0.96292107328125
"6449" 17 "SITTING" "fBodyAccJerk-mean()-X" -0.99454262109375
"6450" 17 "SITTING" "fBodyAccJerk-mean()-Y" -0.9883274196875
"6451" 17 "SITTING" "fBodyAccJerk-mean()-Z" -0.9888280653125
"6452" 17 "SITTING" "fBodyAccJerk-std()-X" -0.9946131621875
"6453" 17 "SITTING" "fBodyAccJerk-std()-Y" -0.98991581109375
"6454" 17 "SITTING" "fBodyAccJerk-std()-Z" -0.99081824828125
"6455" 17 "SITTING" "fBodyGyro-mean()-X" -0.98841106765625
"6456" 17 "SITTING" "fBodyGyro-mean()-Y" -0.98879397953125
"6457" 17 "SITTING" "fBodyGyro-mean()-Z" -0.98161709828125
"6458" 17 "SITTING" "fBodyGyro-std()-X" -0.99004126046875
"6459" 17 "SITTING" "fBodyGyro-std()-Y" -0.984813098125
"6460" 17 "SITTING" "fBodyGyro-std()-Z" -0.9809696453125
"6461" 17 "SITTING" "fBodyAccMag-mean()" -0.973626755
"6462" 17 "SITTING" "fBodyAccMag-std()" -0.9653996796875
"6463" 17 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.99142725046875
"6464" 17 "SITTING" "fBodyBodyAccJerkMag-std()" -0.99031962640625
"6465" 17 "SITTING" "fBodyBodyGyroMag-mean()" -0.98336929234375
"6466" 17 "SITTING" "fBodyBodyGyroMag-std()" -0.97471085296875
"6467" 17 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.995204564375
"6468" 17 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.99362452375
"6469" 17 "STANDING" "tBodyAcc-mean()-X" 0.277942503333333
"6470" 17 "STANDING" "tBodyAcc-mean()-Y" -0.0174120064169231
"6471" 17 "STANDING" "tBodyAcc-mean()-Z" -0.111432145565
"6472" 17 "STANDING" "tBodyAcc-std()-X" -0.991163919871795
"6473" 17 "STANDING" "tBodyAcc-std()-Y" -0.968176663717949
"6474" 17 "STANDING" "tBodyAcc-std()-Z" -0.970462679230769
"6475" 17 "STANDING" "tGravityAcc-mean()-X" 0.904678547435897
"6476" 17 "STANDING" "tGravityAcc-mean()-Y" -0.257486817948718
"6477" 17 "STANDING" "tGravityAcc-mean()-Z" -0.202687757012821
"6478" 17 "STANDING" "tGravityAcc-std()-X" -0.985751365769231
"6479" 17 "STANDING" "tGravityAcc-std()-Y" -0.975810476025641
"6480" 17 "STANDING" "tGravityAcc-std()-Z" -0.969171762179487
"6481" 17 "STANDING" "tBodyAccJerk-mean()-X" 0.0740864955641026
"6482" 17 "STANDING" "tBodyAccJerk-mean()-Y" 0.00657853452564103
"6483" 17 "STANDING" "tBodyAccJerk-mean()-Z" -0.00403599594166667
"6484" 17 "STANDING" "tBodyAccJerk-std()-X" -0.992094005512821
"6485" 17 "STANDING" "tBodyAccJerk-std()-Y" -0.98666125974359
"6486" 17 "STANDING" "tBodyAccJerk-std()-Z" -0.991217027307692
"6487" 17 "STANDING" "tBodyGyro-mean()-X" -0.0269576937130769
"6488" 17 "STANDING" "tBodyGyro-mean()-Y" -0.0770632126371795
"6489" 17 "STANDING" "tBodyGyro-mean()-Z" 0.0880561869358974
"6490" 17 "STANDING" "tBodyGyro-std()-X" -0.981373082948718
"6491" 17 "STANDING" "tBodyGyro-std()-Y" -0.985121164615385
"6492" 17 "STANDING" "tBodyGyro-std()-Z" -0.985538363333333
"6493" 17 "STANDING" "tBodyGyroJerk-mean()-X" -0.101289168653846
